,,,,,,,,,,,,,,,,Churn,Churn,Churn,Churn,Churn,Churn
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,Yes,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,Yes,Yes,No,Two year,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,Yes,No,Yes,No,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,2,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,0,0.5,0.5,1,2,4
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,No,No,Yes,No,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,No,No,Yes,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,No,Yes,No,Yes,No,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,0,0.8,1.0,1,8,10
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,0,0.7,1.0,1,7,10
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Yes,Yes,No,One year,Yes,0,0.3333333333333333,0.0,1,1,3
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,3
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One year,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,No,Yes,No,Yes,No,Yes,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,No,Yes,No,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,No,Yes,Yes,Yes,Yes,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,Yes,No,No,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,Yes,Yes,No,No,No,No,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,Yes,Yes,Yes,No,No,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Mailed check,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.3333333333333333,0.0,1,4,12
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.2,0.0,1,1,5
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,8
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,4
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,4
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,7
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.25,0.0,1,1,4
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,5
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Bank transfer (automatic),Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.07692307692307693,0.0,1,1,13
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,5
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,7
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,12
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.25,0.0,1,1,4
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Credit card (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Credit card (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,1,1.0,1.0,1,1,1
No,No,Female,No internet service,Yes,Credit card (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Credit card (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.14285714285714285,0.0,1,1,7
No,No,Female,No internet service,Yes,Credit card (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,5
No,No,Female,No internet service,Yes,Credit card (automatic),No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Credit card (automatic),No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Credit card (automatic),Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Electronic check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.2222222222222222,0.0,1,2,9
No,No,Female,No internet service,Yes,Electronic check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Electronic check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,4
No,No,Female,No internet service,Yes,Electronic check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Electronic check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Electronic check,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.5,0.5,1,1,2
No,No,Female,No internet service,Yes,Electronic check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Electronic check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Electronic check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Electronic check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Electronic check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Electronic check,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Electronic check,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,1,1.0,1.0,1,1,1
No,No,Female,No internet service,Yes,Electronic check,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,1,1.0,1.0,1,1,1
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.19696969696969696,0.0,1,13,66
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.27586206896551724,0.0,1,8,29
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,24
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,7
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,21
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,6
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,4
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Mailed check,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,3
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,2
No,No,Female,No internet service,Yes,Mailed check,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Female,No internet service,Yes,Mailed check,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,1
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.2222222222222222,0.0,1,2,9
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.3333333333333333,0.0,1,1,3
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,7
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,3
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,14
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,4
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,2
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,2
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,2
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.25,0.0,1,1,4
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,0,0.0,0.0,0,0,2
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.25,0.0,1,1,4
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,0,0.0,0.0,0,0,1
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,0,0.0,0.0,0,0,8
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,0,0.0,0.0,0,0,3
No,No,Male,No internet service,Yes,Bank transfer (automatic),No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,0,0.0,0.0,0,0,2
No,No,Male,No internet service,Yes,Bank transfer (automatic),Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,0,0.0,0.0,0,0,1
