gender,Partner,Contract,DeviceProtection,OnlineBackup,StreamingMovies,InternetService,TechSupport,tenure_bins,StreamingTV,PaymentMethod,PaperlessBilling,monthly_charges_bins,OnlineSecurity,PhoneService,MultipleLines,SeniorCitizen,Dependents,customerID,Churn
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,7073-VCSQA,0
Male,No,Month-to-month,Yes,No,Yes,DSL,No,"(50.4, 57.6]",Yes,Electronic check,Yes,"(48.4, 58.45]",Yes,No,No phone service,No,No,0488-ONOUO,0
Female,No,One year,Yes,Yes,No,Fiber optic,No,"(50.4, 57.6]",Yes,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,6635-XULXX,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,9181-NPCAV,0
Male,No,Month-to-month,No,Yes,No,Fiber optic,No,"(21.6, 28.8]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,Yes,2027-VWTUA,0
Female,Yes,Two year,No,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),No,"(58.45, 68.5]",Yes,No,No phone service,No,Yes,0752-OAJBI,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,8602-MONJL,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3569-UJIJU,0
Female,Yes,One year,Yes,No,Yes,Fiber optic,Yes,"(36.0, 43.2]",Yes,Mailed check,Yes,"(108.7, 118.75]",Yes,Yes,Yes,Yes,No,4643-HAKHR,0
Male,No,Month-to-month,No,Yes,No,DSL,No,"(50.4, 57.6]",Yes,Electronic check,Yes,"(38.35, 48.4]",Yes,No,No phone service,Yes,No,0812-IBYEN,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,8779-TAYLW,0
Male,Yes,Month-to-month,No,No,No,Fiber optic,Yes,"(-0.073, 7.2]",No,Bank transfer (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,0068-YXGVK,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(28.8, 36.0]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,Yes,No,0479-UMDFM,0
Female,No,Month-to-month,Yes,No,No,Fiber optic,No,"(14.4, 21.6]",No,Bank transfer (automatic),No,"(78.55, 88.6]",No,Yes,Yes,No,No,4861-UDTWD,0
Male,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,0447-NNJYN,0
Male,Yes,One year,No,Yes,No,Fiber optic,Yes,"(64.8, 72.0]",No,Electronic check,No,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,9671-RSTIX,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,3447-MUWXE,0
Male,Yes,One year,Yes,No,Yes,DSL,Yes,"(21.6, 28.8]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,No,Yes,6684-UUDVB,0
Female,No,Two year,Yes,Yes,Yes,DSL,Yes,"(57.6, 64.8]",No,Credit card (automatic),Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,No,2717-ZFHSF,0
Male,Yes,Two year,Yes,Yes,No,DSL,Yes,"(64.8, 72.0]",No,Mailed check,No,"(58.45, 68.5]",Yes,Yes,Yes,No,No,7292-QPOQI,0
Male,No,Two year,Yes,Yes,Yes,DSL,Yes,"(50.4, 57.6]",Yes,Mailed check,No,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,4727-GRGMX,0
Female,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(21.6, 28.8]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,No,No,No,2251-UIOMH,0
Male,No,Month-to-month,Yes,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Credit card (automatic),No,"(78.55, 88.6]",No,Yes,No,No,No,7458-AJVHE,0
Male,No,Month-to-month,Yes,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Mailed check,No,"(68.5, 78.55]",No,Yes,No,No,No,4377-CHYTN,0
Female,No,Month-to-month,Yes,Yes,No,DSL,No,"(36.0, 43.2]",No,Bank transfer (automatic),No,"(58.45, 68.5]",Yes,Yes,No,No,No,1050-UKOAG,0
Female,No,Month-to-month,No,No,Yes,Fiber optic,Yes,"(50.4, 57.6]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,2104-RVECC,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Electronic check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,5436-ZHCGQ,0
Male,Yes,Month-to-month,No,No,No,Fiber optic,No,"(7.2, 14.4]",No,Bank transfer (automatic),No,"(68.5, 78.55]",No,Yes,No,Yes,No,7020-AEELI,0
Male,Yes,Month-to-month,Yes,Yes,No,Fiber optic,No,"(28.8, 36.0]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,1329-QKZGJ,0
Male,No,Two year,Yes,No,Yes,DSL,Yes,"(43.2, 50.4]",Yes,Bank transfer (automatic),Yes,"(58.45, 68.5]",Yes,No,No phone service,No,No,1002-HVDQV,0
Male,No,Month-to-month,Yes,Yes,Yes,Fiber optic,Yes,"(50.4, 57.6]",Yes,Electronic check,Yes,"(108.7, 118.75]",Yes,Yes,Yes,Yes,No,0352-RJJIT,0
Female,Yes,Two year,Yes,No,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,Yes,9692-EJJVV,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Bank transfer (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,3448-VJCWR,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),No,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,9332-VXHUJ,0
Female,Yes,Two year,Yes,No,No,DSL,Yes,"(21.6, 28.8]",Yes,Bank transfer (automatic),Yes,"(68.5, 78.55]",Yes,Yes,Yes,No,Yes,0994-MGWMX,0
Female,No,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Mailed check,No,"(88.6, 98.65]",Yes,Yes,Yes,Yes,No,0185-WOCZE,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,No,No,Yes,7237-FZQCT,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(14.4, 21.6]",No,Mailed check,Yes,"(68.5, 78.55]",No,Yes,Yes,No,No,3586-WTCGP,0
Female,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,Yes,No,2374-MTPXD,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,4535-IZNMR,0
Female,Yes,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,3362-JSCIV,0
Female,No,Month-to-month,Yes,Yes,Yes,DSL,Yes,"(14.4, 21.6]",Yes,Mailed check,No,"(78.55, 88.6]",Yes,Yes,No,No,No,3932-SKMNW,0
Female,Yes,Month-to-month,No,Yes,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,5269-OHNYA,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(50.4, 57.6]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6011-TDMIN,0
Female,Yes,Two year,No,Yes,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Credit card (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,No,8614-FZGMT,0
Female,No,Month-to-month,Yes,Yes,No,DSL,No,"(36.0, 43.2]",No,Bank transfer (automatic),Yes,"(58.45, 68.5]",Yes,Yes,Yes,No,No,7143-GBQEX,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(48.4, 58.45]",No,No,No phone service,No,No,0566-VGOGV,0
Female,Yes,Month-to-month,No,No,Yes,DSL,No,"(43.2, 50.4]",Yes,Bank transfer (automatic),Yes,"(48.4, 58.45]",Yes,No,No phone service,No,Yes,2423-NPLPZ,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,8606-TQFEP,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,3127-CLWHB,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(57.6, 64.8]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,5527-CQDIL,0
Male,Yes,Month-to-month,No,No,No,DSL,Yes,"(7.2, 14.4]",No,Credit card (automatic),Yes,"(48.4, 58.45]",Yes,Yes,No,No,No,3214-JIYBT,0
Female,No,One year,Yes,No,Yes,Fiber optic,No,"(50.4, 57.6]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,No,No,No,5926-JSPOA,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2993-BHYVA,0
Male,Yes,Two year,Yes,Yes,Yes,DSL,No,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(68.5, 78.55]",No,Yes,No,No,Yes,8639-NIUNJ,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,No,"(-0.073, 7.2]",Yes,Mailed check,Yes,"(78.55, 88.6]",No,Yes,No,No,No,0194-HUTUN,0
Male,Yes,One year,No,Yes,No,DSL,Yes,"(64.8, 72.0]",No,Mailed check,No,"(58.45, 68.5]",Yes,Yes,No,No,Yes,6863-PGEIF,0
Female,No,One year,Yes,No,Yes,Fiber optic,Yes,"(43.2, 50.4]",Yes,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,No,No,No,1856-KNORO,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,4020-BVNYS,0
Female,No,One year,Yes,No,Yes,Fiber optic,Yes,"(21.6, 28.8]",No,Bank transfer (automatic),Yes,"(88.6, 98.65]",Yes,Yes,No,No,No,8357-UODWL,0
Male,No,One year,No,No,Yes,DSL,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(38.35, 48.4]",No,No,No phone service,Yes,No,1311-LQOFW,0
Female,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,7758-BQTWR,0
Female,No,Month-to-month,No,Yes,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,No,"(48.4, 58.45]",No,Yes,No,No,No,4335-UVYOV,0
Female,Yes,One year,Yes,No,No,DSL,No,"(36.0, 43.2]",No,Credit card (automatic),No,"(28.3, 38.35]",Yes,No,No phone service,No,Yes,2218-GTMSY,0
Female,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Electronic check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,7777-IKUNE,0
Female,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,3795-BTDOG,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6357-UFIKU,0
Male,No,Month-to-month,Yes,No,No,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,No,"(68.5, 78.55]",No,Yes,No,No,No,4981-XJPKM,0
Female,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,0195-QOGDQ,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,6615-NFFNR,0
Female,No,Month-to-month,No,No,Yes,Fiber optic,No,"(7.2, 14.4]",Yes,Mailed check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,2758-FYKTG,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,Yes,No,4203-PEJHD,0
Male,No,One year,No,Yes,No,Fiber optic,No,"(64.8, 72.0]",No,Credit card (automatic),Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,Yes,6717-QXVPF,0
Male,No,One year,No,No,Yes,DSL,Yes,"(43.2, 50.4]",No,Bank transfer (automatic),Yes,"(68.5, 78.55]",Yes,Yes,Yes,No,No,7926-QUAPP,0
Male,Yes,Two year,No,Yes,No,Fiber optic,Yes,"(64.8, 72.0]",No,Credit card (automatic),Yes,"(78.55, 88.6]",Yes,Yes,No,Yes,No,4622-FKWCY,0
Male,No,Month-to-month,No,No,No,Fiber optic,Yes,"(-0.073, 7.2]",No,Electronic check,No,"(68.5, 78.55]",No,Yes,No,Yes,No,6783-IAEEE,0
Male,Yes,Two year,Yes,No,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Electronic check,No,"(98.65, 108.7]",No,Yes,Yes,No,No,6417-CJBQA,0
Female,Yes,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,Yes,2538-CDFFC,0
Male,Yes,One year,No,No,Yes,Fiber optic,No,"(36.0, 43.2]",Yes,Electronic check,No,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,0902-KFRVK,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,1516-XREOY,0
Male,No,Month-to-month,Yes,No,Yes,Fiber optic,Yes,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,No,No,No,0849-SJHIX,0
Male,Yes,Two year,Yes,Yes,No,DSL,No,"(64.8, 72.0]",No,Electronic check,Yes,"(38.35, 48.4]",Yes,No,No phone service,Yes,No,7889-BHJOY,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,No,"(14.4, 21.6]",Yes,Bank transfer (automatic),Yes,"(78.55, 88.6]",No,Yes,No,No,No,2369-QARFS,0
Male,Yes,One year,No,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Bank transfer (automatic),No,"(98.65, 108.7]",No,Yes,Yes,No,Yes,4389-RKZIF,0
Female,No,Two year,No,Yes,Yes,DSL,Yes,"(28.8, 36.0]",No,Bank transfer (automatic),Yes,"(48.4, 58.45]",Yes,No,No phone service,No,No,0548-EEZMH,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,1573-AGVDI,0
Female,No,Month-to-month,No,Yes,Yes,DSL,Yes,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(68.5, 78.55]",Yes,Yes,No,No,No,0640-HNDNT,0
Male,Yes,Two year,Yes,Yes,No,DSL,Yes,"(57.6, 64.8]",No,Credit card (automatic),No,"(68.5, 78.55]",Yes,Yes,Yes,No,Yes,7372-RIGFI,0
Male,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Bank transfer (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,1080-VQSZO,0
Female,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Electronic check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,9512-MJQKE,0
Female,Yes,Two year,No,No,Yes,DSL,Yes,"(7.2, 14.4]",No,Mailed check,No,"(58.45, 68.5]",Yes,Yes,No,No,No,8270-VCUKK,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,5499-ZKLBG,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Electronic check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,9310-KRARY,0
Female,Yes,One year,No,Yes,No,Fiber optic,Yes,"(64.8, 72.0]",No,Bank transfer (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,No,Yes,7479-AKZFF,0
Male,No,Month-to-month,Yes,Yes,Yes,Fiber optic,Yes,"(21.6, 28.8]",No,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,No,No,No,7050-HLECF,0
Female,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(57.6, 64.8]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,2028-QYESX,0
Female,No,Month-to-month,No,No,Yes,Fiber optic,Yes,"(14.4, 21.6]",No,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,8202-DSVPO,0
Female,No,One year,Yes,Yes,Yes,Fiber optic,No,"(43.2, 50.4]",No,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,5002-MLXOK,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",Yes,Credit card (automatic),No,"(48.4, 58.45]",No,Yes,No,No,No,8923-FECOK,0
Female,Yes,One year,Yes,Yes,No,DSL,No,"(21.6, 28.8]",Yes,Bank transfer (automatic),No,"(38.35, 48.4]",Yes,No,No phone service,No,No,7745-CQUHD,0
Female,Yes,Month-to-month,No,Yes,Yes,Fiber optic,No,"(36.0, 43.2]",No,Electronic check,Yes,"(88.6, 98.65]",Yes,Yes,Yes,No,No,3346-JSVMH,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(88.6, 98.65]",Yes,Yes,Yes,No,No,9108-MYWRK,0
Male,No,Two year,Yes,Yes,No,DSL,Yes,"(14.4, 21.6]",Yes,Mailed check,No,"(48.4, 58.45]",Yes,No,No phone service,No,No,7830-SNEPS,0
Male,Yes,Month-to-month,No,No,No,DSL,No,"(21.6, 28.8]",Yes,Electronic check,No,"(58.45, 68.5]",No,Yes,Yes,No,Yes,4879-EJLWV,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,7171-ZVRTM,0
Male,No,Month-to-month,No,Yes,No,DSL,No,"(7.2, 14.4]",No,Bank transfer (automatic),No,"(58.45, 68.5]",Yes,Yes,Yes,Yes,No,8754-MLEDF,0
Female,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,9947-ACRPA,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,Yes,No,1181-WEOTS,0
Male,No,One year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(88.6, 98.65]",Yes,Yes,Yes,No,No,1587-UCUYQ,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,No,"(68.5, 78.55]",No,Yes,No,No,No,3139-UVXFJ,0
Female,Yes,One year,Yes,Yes,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Electronic check,Yes,"(108.7, 118.75]",No,Yes,Yes,No,Yes,8072-JNQDN,0
Male,Yes,One year,Yes,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",Yes,Yes,No,No,Yes,6939-LEZPZ,0
Female,Yes,One year,Yes,Yes,No,DSL,No,"(43.2, 50.4]",No,Mailed check,Yes,"(58.45, 68.5]",Yes,Yes,No,No,No,7761-LTDFQ,0
Male,Yes,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Bank transfer (automatic),No,"(28.3, 38.35]",Yes,No,No phone service,Yes,No,2796-QFHHH,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(88.6, 98.65]",Yes,Yes,No,No,No,7240-DNFGX,0
Female,No,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,No,"(78.55, 88.6]",No,Yes,No,No,Yes,3132-PGKBH,0
Male,No,Two year,Yes,No,No,DSL,No,"(28.8, 36.0]",No,Mailed check,Yes,"(48.4, 58.45]",Yes,Yes,No,No,No,9550-WYFUE,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,8250-RQTXP,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(50.4, 57.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,5633-GCNMK,0
Female,No,Month-to-month,Yes,No,No,DSL,No,"(36.0, 43.2]",No,Credit card (automatic),No,"(28.3, 38.35]",No,No,No phone service,No,Yes,6100-OYJLE,0
Female,Yes,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,2310-RNGXJ,0
Female,No,Month-to-month,No,No,No,DSL,No,"(7.2, 14.4]",No,Electronic check,Yes,"(18.148999999999997, 28.3]",No,No,No phone service,No,No,8477-NTTFA,0
Male,No,One year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,No,0452-LVFLJ,0
Female,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",No,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,Yes,5098-IDLTR,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3387-YUWGN,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,7156-NPQYS,0
Female,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(14.4, 21.6]",No,Mailed check,No,"(88.6, 98.65]",No,Yes,Yes,No,No,1780-ZSQGO,0
Male,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,Yes,"(28.8, 36.0]",Yes,Electronic check,Yes,"(108.7, 118.75]",No,Yes,Yes,Yes,Yes,3794-NLBUK,0
Female,No,Month-to-month,No,Yes,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,2201-GUCIC,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,9372-JRJSJ,0
Male,No,Month-to-month,No,No,No,DSL,Yes,"(21.6, 28.8]",No,Mailed check,No,"(48.4, 58.45]",Yes,Yes,No,No,No,0515-EQBKY,0
Male,Yes,One year,Yes,Yes,Yes,DSL,Yes,"(50.4, 57.6]",Yes,Electronic check,Yes,"(58.45, 68.5]",No,No,No phone service,No,No,1381-LLJNL,0
Female,No,Month-to-month,Yes,Yes,No,Fiber optic,Yes,"(36.0, 43.2]",Yes,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,No,8627-LYXTV,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6043-GQJNZ,0
Male,Yes,One year,No,No,Yes,Fiber optic,No,"(43.2, 50.4]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,5943-KBUMA,0
Male,Yes,Month-to-month,No,Yes,No,Fiber optic,No,"(14.4, 21.6]",No,Bank transfer (automatic),No,"(78.55, 88.6]",Yes,Yes,No,No,No,5805-CSLZG,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(21.6, 28.8]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,5019-ORUJR,0
Female,Yes,One year,No,No,Yes,Fiber optic,Yes,"(64.8, 72.0]",No,Credit card (automatic),Yes,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,2691-KQCZQ,0
