,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Period
1348,a585e396-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1349,a585f2dc-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,1,M12
1350,a5860218-6d2c-11ec-b8fe-acde48001122,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,112.60576258541448,112.60576258541448,1,M12
1351,a586119a-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,No,No,No,No,No internet service,No,Yes,Two year,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1352,a58620fe-6d2c-11ec-b8fe-acde48001122,Male,No,No,Yes,1,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,1,M12
1353,a586304e-6d2c-11ec-b8fe-acde48001122,Male,Yes,Yes,No,1,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1354,a5863fb2-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1355,a5864f02-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1356,a5865e7a-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1357,a5866dc0-6d2c-11ec-b8fe-acde48001122,Female,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1358,a5867fa4-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,1,M12
1359,a5868efe-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1360,a5869e58-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1361,a586adc6-6d2c-11ec-b8fe-acde48001122,Male,Yes,Yes,No,1,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,One year,No,Electronic check,112.60576258541448,112.60576258541448,0,M12
1362,a586bd02-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1363,a586cc70-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,No,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,1,M12
1364,a586dbb6-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1365,a586eb06-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,112.60576258541448,112.60576258541448,0,M12
1366,a586fa6a-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,No,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1367,a58709b0-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1368,a587191e-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,112.60576258541448,112.60576258541448,1,M12
1369,a5872878-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1370,a58737c8-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1371,a58749a2-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1372,a58758e8-6d2c-11ec-b8fe-acde48001122,Female,Yes,No,No,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1373,a587684c-6d2c-11ec-b8fe-acde48001122,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,112.60576258541448,112.60576258541448,1,M12
1374,a587779c-6d2c-11ec-b8fe-acde48001122,Female,No,No,Yes,1,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,112.60576258541448,112.60576258541448,1,M12
1375,a58786d8-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1376,a5879628-6d2c-11ec-b8fe-acde48001122,Male,Yes,Yes,Yes,1,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1377,a587a564-6d2c-11ec-b8fe-acde48001122,Male,No,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1378,a587b4b4-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,Yes,Yes,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,1,M12
1379,a587c404-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1380,a587d34a-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,112.60576258541448,112.60576258541448,0,M12
1381,a587e2cc-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,No,No,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1382,a587f208-6d2c-11ec-b8fe-acde48001122,Female,Yes,No,No,1,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1383,a5880176-6d2c-11ec-b8fe-acde48001122,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1384,a58813c8-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1385,a5882318-6d2c-11ec-b8fe-acde48001122,Female,Yes,Yes,Yes,1,No,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1386,a5883286-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1387,a58841c2-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1388,a5885130-6d2c-11ec-b8fe-acde48001122,Male,Yes,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1389,a5886076-6d2c-11ec-b8fe-acde48001122,Female,No,No,Yes,1,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,1,M12
1390,a5886fc6-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,1,M12
1391,a5887f0c-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1392,a5888e52-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1393,a5889f14-6d2c-11ec-b8fe-acde48001122,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1394,a588ae8c-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,No,No,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1395,a588bdfa-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1396,a588cd4a-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1397,a588dcae-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1398,a588eec4-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1399,a588fdf6-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1400,a5890d5a-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1401,a5891caa-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1402,a5892c04-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1403,a5893b5e-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1404,a5894b80-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1405,a5895ada-6d2c-11ec-b8fe-acde48001122,Male,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1406,a5896a5c-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,112.60576258541448,112.60576258541448,0,M12
1407,a58979c0-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,1,M12
1408,a589891a-6d2c-11ec-b8fe-acde48001122,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1409,a5899860-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,112.60576258541448,112.60576258541448,0,M12
1410,a589a7b0-6d2c-11ec-b8fe-acde48001122,Male,Yes,No,Yes,1,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1411,a589bb38-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,No,No,No,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1412,a589ca6a-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,Yes,1,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1413,a589d9b0-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,112.60576258541448,112.60576258541448,0,M12
1414,a589e8d8-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1415,a589f81e-6d2c-11ec-b8fe-acde48001122,Male,Yes,No,No,1,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1416,a58a0746-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,1,M12
1417,a58a166e-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1418,a58a25d2-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1419,a58a350e-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,No,DSL,No,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1420,a58a445e-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1421,a58a53a4-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,No,No,No,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1422,a58a62ea-6d2c-11ec-b8fe-acde48001122,Female,Yes,No,Yes,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1423,a58a7226-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1424,a58a84d2-6d2c-11ec-b8fe-acde48001122,Female,Yes,No,No,1,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1425,a58a94e0-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,1,M12
1426,a58aa43a-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,No,No,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1427,a58ab39e-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1428,a58ac2ee-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1429,a58ad23e-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,No,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1430,a58ae184-6d2c-11ec-b8fe-acde48001122,Female,Yes,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,1,M12
1431,a58af0e8-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1432,a58b002e-6d2c-11ec-b8fe-acde48001122,Male,Yes,Yes,No,1,No,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1433,a58b0f7e-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,Yes,1,Yes,No,No,No,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,112.60576258541448,112.60576258541448,0,M12
1434,a58b1ed8-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,No,1,Yes,No,No,Yes,No internet service,No,No,Yes,No,Two year,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
1435,a58b2e50-6d2c-11ec-b8fe-acde48001122,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,1,M12
1436,a58b3da0-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,112.60576258541448,112.60576258541448,1,M12
1437,a58b4d22-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1438,a58b5ede-6d2c-11ec-b8fe-acde48001122,Female,No,No,Yes,1,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1439,a58b6e24-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1440,a58b7d92-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,112.60576258541448,112.60576258541448,1,M12
1441,a58b8cc4-6d2c-11ec-b8fe-acde48001122,Female,No,Yes,Yes,1,No,No,DSL,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),112.60576258541448,112.60576258541448,0,M12
1442,a58b9c1e-6d2c-11ec-b8fe-acde48001122,Female,No,No,No,1,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),112.60576258541448,112.60576258541448,1,M12
1443,a58bab78-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1444,a58bbb04-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1445,a58bca86-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,112.60576258541448,112.60576258541448,0,M12
1446,a58bd9e0-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,112.60576258541448,112.60576258541448,0,M12
1447,a58be944-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,112.60576258541448,112.60576258541448,1,M12
1448,a58bf862-6d2c-11ec-b8fe-acde48001122,Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,112.60576258541448,112.60576258541448,0,M12
1449,a58c0780-6d2c-11ec-b8fe-acde48001122,Male,No,No,No,1,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),112.60576258541448,112.60576258541448,0,M12
