,Contract,Dependents,DeviceProtection,InternetService,MultipleLines,OnlineBackup,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,gender,Churn,percent,combined,t_hash
0,Month-to-month,No,No internet service,No,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,Male,18,0.009630818619582664,Month-to-month|No|No internet service|No|No|No internet service|No internet service|No|No|Mailed check|Yes|No|No internet service|No internet service|No internet service|Male,053c2b2b4bd2383e4c2e82940617e5a60c9ebf7eefbf1f16a7db074a15bb6536
1055,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,No,Electronic check,No,Yes,Yes,No,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|No|Electronic check|No|Yes|Yes|No|Yes|Male,c23b3a0092b63a0e7d533e751ca45a1bb743aeb7993fd99269b6e9f90ceaa3f9
1056,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,No,Mailed check,No,No,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|No|Mailed check|No|No|No|Yes|No|Male,2769a6905747b1f0f5b8954912cecd01fc379ffb8640edee9358e938320479fc
1057,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,Yes,Bank transfer (automatic),No,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|Yes|Bank transfer (automatic)|No|No|Yes|Yes|No|Female,18eb54284acb4683031ece434ffe485c70c346a2a3f0cd54277a72da33e02576
1058,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,Yes,Bank transfer (automatic),No,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|Yes|Bank transfer (automatic)|No|No|Yes|Yes|Yes|Male,3f92ed6c19e3f8359b6dd6a76eb0c7b82cb089937bd3d3dab85a0992569c7e47
1059,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|Yes|Credit card (automatic)|No|Yes|Yes|No|No|Female,754c3681d77ef11e680b6f5fdb7d6af57bea112f3e8059f3f9bc583a233fbf74
1060,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,Yes,Electronic check,No,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|Yes|Electronic check|No|No|No|Yes|No|Female,044f7e02f5de9210b98d815787551d7f5c2f7adf11bd95edc5892a1547d93327
1061,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,Yes,Electronic check,No,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|Yes|Electronic check|No|No|Yes|Yes|No|Female,15b8f75a2b8f87a3cf2ccd98b65f8b047d12b4533ae79c2804b0f3e9fae7701b
1062,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,Yes,Electronic check,No,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|Yes|Electronic check|No|No|Yes|Yes|No|Male,d5f5b09eae291cda3f6fa3ced5b7a3c8ec3e580324c76444eaaa0c7959187f80
1063,Month-to-month,No,Yes,DSL,No phone service,No,No,Yes,Yes,Electronic check,No,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|No|Yes|Yes|Electronic check|No|Yes|Yes|Yes|No|Female,6a79f90128bb0c0d87eef84995faed8011dd96c94cb0bddf8080f120b25c3a61
1064,Month-to-month,No,Yes,DSL,No phone service,No,Yes,No,No,Mailed check,No,No,No,No,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|Yes|No|No|Mailed check|No|No|No|No|Yes|Male,4d37b2a544c764701bf92a4592dad29e4a1ff2f20ae4849dd994b0f065534bab
1065,Month-to-month,No,Yes,DSL,No phone service,No,Yes,No,No,Mailed check,No,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|DSL|No phone service|No|Yes|No|No|Mailed check|No|No|Yes|Yes|Yes|Female,3b56538fca3d049426dff65075bad6b5060056ac793d13a321d885a415d87b2b
1066,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|Yes|No|No|Male,50ce5956e9ec9440fa74781407280bbb98e0fa8b531a8479e653fefc96aafa59
1067,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Female,c8a21bc113d06195301e69037bb6c5e6434dcd2e46e5eed853dfd2681dbc63ec
1068,Month-to-month,No,No,Fiber optic,Yes,No,No,No,No,Mailed check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|No|No|Fiber optic|Yes|No|No|No|No|Mailed check|Yes|No|No|No|No|Female,5459d09642d70292df4ba5d4df428b5b5a9fbfe6123e43b409165ebaab137fa6
1069,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Female,046351afe8b25cbd72d47f1d881adbdf22777c1980299357eeea8f4c475d9cca
1070,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,Yes,No,No,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Mailed check|Yes|No|No|Yes|Yes|Male,829c25b9af812060d57a08545a97a80a6ab24c2344b64c183ae222b2b0c99c96
1071,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,Yes,Yes,No,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Mailed check|Yes|Yes|No|No|No|Male,deb5223d865c0db33fa1681b76a449314fea961f6bce567011590777005a4daf
1072,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Mailed check,Yes,Yes,No,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Mailed check|Yes|Yes|No|Yes|Yes|Male,49006ec1c184149a17d3f90b5ef6e085ea454115219d1303573a61ab31b472e4
1073,Month-to-month,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,Yes,No,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|Yes|Yes|No|Bank transfer (automatic)|Yes|No|Yes|No|Yes|Female,3fae7f707fed7085ed5ec7826b8df3b4d383d2f98ea3fd9920448f81963be921
1074,Month-to-month,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Credit card (automatic),Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|Yes|Yes|No|Credit card (automatic)|Yes|No|No|No|No|Female,98491a2c42ae8ae2144c355a76903893387181131cebce7769b5b2b16c51df8c
1075,Month-to-month,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|Yes|Yes|No|Electronic check|Yes|No|Yes|Yes|No|Male,9f5bc1c5c45e4a79a4bd0bdbd28c64475b766486988057401dcabc96690fddc4
1076,Month-to-month,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|Yes|Yes|No|Electronic check|Yes|No|Yes|Yes|Yes|Male,6af2d61746258f09251e03696d44cbfe524da28e353e48d1e78be061f8b98212
1077,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|No|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Male,6b679f32fb5b472c81a1ddab9c34e3e7ec72144295bfbd9882e67765601eed7e
1078,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,No,Credit card (automatic),Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|No|Credit card (automatic)|Yes|No|No|No|No|Male,7aa26fab7574b537e56d0a17484e6e1725867119bdbed1d314f2a0a2ebc685df
1079,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,No,Credit card (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|No|Credit card (automatic)|Yes|No|Yes|Yes|No|Female,451d46ef5d70feec415be07d65a3c0467be56b2a56ddaf38081039f9103f3ddd
1080,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,No,Credit card (automatic),Yes,Yes,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|No|Credit card (automatic)|Yes|Yes|Yes|No|No|Female,880ce4f88aa7e0450576948591706e06163739e01dee6001faa07c7f647aabaf
1081,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,No,Electronic check,Yes,Yes,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|No|Electronic check|Yes|Yes|No|Yes|No|Male,167c286bae386ffe0c1d24401aa2e474d5e5a51af84f6022c1e05942f70e3748
1082,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,No,Electronic check,Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|No|Electronic check|Yes|Yes|Yes|Yes|No|Female,f69771df2218af1e4bb4c53bc99683fdef53da45fad38263fb9d1f3d3e99443d
1083,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,No,Mailed check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|No|Mailed check|Yes|No|No|No|No|Female,ca3a96059b0d5642fd1a53a83b7ca0f9fd1169a00ff7a7d5bbc2508c1553cd8d
1084,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,Yes,Electronic check,Yes,Yes,No,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|Yes|Electronic check|Yes|Yes|No|No|No|Female,309d012c07e1da16bcbeb4f2f876fffc846156cfbbb6b9b0dd85119531350ae5
1085,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,Yes,Electronic check,Yes,Yes,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|Yes|Electronic check|Yes|Yes|No|Yes|No|Female,3efb88384712daaaf746c0189976d90c1e1ba4c8307dd623bdc390980fff36f5
1086,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Male,0f45f6b80145578384f41c37f6c19e2f50b445eb7f1cd75cd507380f505f672d
1087,Month-to-month,No,Yes,Fiber optic,Yes,No,No,No,Yes,Mailed check,Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|No|Yes|Mailed check|Yes|No|Yes|No|No|Female,fd0bc8547d02fdd9b9e9c09f217f816a8d3ec229c634e2faf647416d4754ca4f
1088,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Credit card (automatic)|Yes|No|No|Yes|No|Male,a60be8812807d3af25d042d71065f044ec4dafb30ff73fe53972e5887f8e5fb1
1089,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,Yes,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Credit card (automatic)|Yes|No|Yes|No|No|Male,8887462f9024eee577bc79cca43b9400838188acc0586b12cf37b512447c5488
1090,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Credit card (automatic)|Yes|No|Yes|Yes|No|Female,865d5128ba35fb85f5b17c41a70f9ea19a0def207dc189859980e44edec604b2
1091,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Credit card (automatic),Yes,Yes,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Credit card (automatic)|Yes|Yes|Yes|No|No|Female,6247bc67f24c8e2067a9000d524f9ada0194d9be3b847f94b7b2d877420bb541
1092,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|No|No|No|Female,c6071d2d02b60d9c0a0b06ff28c8b9b2a005efc7375323653a41e3d022d55678
1093,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|No|No|No|Male,e3125ed821a5c871d4453a51220803725f33d8ce8cacbd75fc3f2362e648310f
1094,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|No|No|Yes|Female,876cd32d408345e8cc48da4403731956e2f3a36bcc0fb4748b9ef2228506d04b
1095,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|No|Yes|No|Female,befa3146b91d7d7f117e6a0545f9f2a66b44f13210490f6fc4303a570ad460b5
1096,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Female,1da899a69e19ddfb9f4c615abb50303cf3350ac15d3921b3bea63d3c7169ab66
1097,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Male,460f081ca84de63a9baaa3b58426a5887f5eb429b62b202f4864e7cc6531e329
1098,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|Yes|Yes|Yes|Yes|Female,ad912b744062ca22efffb6c9bc2538a69553c28d6c7b03ee8a7cb8cfddce98b3
1099,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Male,eebf97ae5abf29a97452691b314fa81bd4374d6840158b0b7b9f1379712471d8
1100,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Electronic check|Yes|No|Yes|No|No|Male,bb4a62addc7e7c5d461696dd0060eb88c5df795c48b48bf3e84029675919d438
1101,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|Yes|No|No|Female,27655494cb2b4af86393cf86d69b4393fd51a7bc10bb40f7415ca45f07987939
1102,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Electronic check|Yes|No|No|No|No|Male,6abb4271c2719b8a9cc21d686c2825caaad8b455b62c9853acea4357300c73a2
1103,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|Yes|Yes|No|Female,6a227718b7fc3611962fe94ed4b0e4b0f70b7a36b9ef688f5f9cc47a399a33e2
1104,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Mailed check|Yes|No|No|No|No|Female,0c03c34062bc6798f7cfa810e0df373396e61b6c398c6a0974d9c41539c4d922
1105,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Mailed check,Yes,No,No,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Mailed check|Yes|No|No|Yes|Yes|Male,4d27c0c080bd78295f7fa76c0422630ed146c572dd5d4896594dee8b3d0b048f
1106,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Mailed check,Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Mailed check|Yes|No|Yes|No|No|Female,daa719c868cf0e190b4b38a744dcc16ab6b0b7b6c414edc4c90f8709918335fe
1107,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Mailed check|Yes|No|Yes|Yes|Yes|Female,8ed017ba00bcbe86f019774ac2fbfe3b7be733cd8e9dee52fc66deb673d9a0c5
1108,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,No,Mailed check,Yes,Yes,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|No|Mailed check|Yes|Yes|No|Yes|No|Female,55d0da6de8b7f3d30e2167026ad73bc55359d4ed613d4554883de5585cedcb22
1109,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|Yes|Credit card (automatic)|Yes|No|Yes|Yes|No|Male,40ee51d9076e89502064211286992b69db167148f886d2f4992b08e48d2b548b
1110,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|No|Yes|No|No|Female,d441ca1e75d9e608d7547a1e1d8e9b832adf944aaed1fed53a33d6b1acf3a60d
1111,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Male,2e748d495f9b24dc1ac155e3a5ac8c933b7c4e4c83324144b4db63e1fba9b4e0
1112,Month-to-month,No,Yes,Fiber optic,No,No,No,Yes,Yes,Mailed check,Yes,No,No,No,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|No|Yes|Yes|Mailed check|Yes|No|No|No|Yes|Male,4b2487583d48358247ac103fe9258a2feebcbad12fb78857e39435a73463836c
1113,Month-to-month,No,Yes,Fiber optic,No,No,Yes,No,No,Bank transfer (automatic),Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|No|No|Bank transfer (automatic)|Yes|No|No|No|No|Male,42e21066a67c8cbcd9bc4e462e55ff01b293af91619f68bc9b23250643cd0d03
1114,Month-to-month,No,Yes,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|No|No|Electronic check|Yes|No|Yes|Yes|Yes|Female,2c4104d00025e25925bdb204900543dddb044a292457b7cb8a184eb771f125d7
1115,Month-to-month,No,Yes,Fiber optic,No,No,Yes,Yes,No,Bank transfer (automatic),Yes,No,Yes,No,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|Yes|No|Bank transfer (automatic)|Yes|No|Yes|No|Yes|Female,4fe607141c53cce229319f28124930e00aedb1e9d9fec6b957a3fcd1961869ea
1116,Month-to-month,No,Yes,Fiber optic,No,No,Yes,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|Yes|No|Credit card (automatic)|Yes|No|Yes|Yes|No|Female,37cda21cbf70d7502dcacbea9c2c19b5b82a0531fab6dfa6ffd33ea0f5875b1b
1117,Month-to-month,No,Yes,Fiber optic,No,No,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|Yes|No|Electronic check|Yes|No|Yes|Yes|Yes|Female,f240db9eac2d8ab0a7f4acd4f78d3ad595d81bb9fd34d974cb795fa6c30205e3
1118,Month-to-month,No,Yes,Fiber optic,No,No,Yes,Yes,No,Mailed check,Yes,Yes,Yes,No,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|Yes|No|Mailed check|Yes|Yes|Yes|No|Yes|Female,356aafb26e2730e329fa953ec7d87388d1e7b64161858470ca777f27d70c8da1
1119,Month-to-month,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Female,543e5075082ca5e9064f16436bb113a2f5497ff19789fca4177401dde388548f
1120,Month-to-month,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|No|Yes|Yes|Yes|Mailed check|Yes|No|Yes|No|No|Female,82995374f778498204f0473c9336e08e102bfad739fe1d54c882834bc077fe8f
1121,Month-to-month,No,Yes,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,No,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|No|No|Electronic check|Yes|No|No|Yes|No|Male,d4192f04ad993e1b711bd05fdb4de6f58f1040294b40b17bb4f0d1048355259e
1122,Month-to-month,No,Yes,Fiber optic,No,Yes,No,No,No,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|No|No|Electronic check|Yes|No|Yes|Yes|No|Male,d0bb73223b54ef3bd6374b9ece67ce63eb4ec23f12c2e3ae772beaae0b7857e7
1123,Month-to-month,No,Yes,Fiber optic,No,Yes,No,No,Yes,Bank transfer (automatic),Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|No|Yes|Bank transfer (automatic)|Yes|No|No|No|No|Female,a35fa600bcd9baa9374ab0ad72ba5280e70947498055ed05d9463f8a274b7f81
1124,Month-to-month,No,Yes,Fiber optic,No,Yes,No,No,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|No|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,429a7d6d9f9e5e7f7cc913234d3a038035af61002d258a1b0ac0c4e2f20bf89e
1125,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,No,Credit card (automatic),Yes,No,No,No,Yes,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|No|Credit card (automatic)|Yes|No|No|No|Yes|Female,ce607c1e7d78aadb3dd2c689e537931f9a19a7592689845e81ec8b576cccc534
1126,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|No|Credit card (automatic)|Yes|No|Yes|No|No|Female,65b378145c0cc90954095e8e6e953e9d99f460e60b03326a83b470a529922ce9
1127,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,No,Credit card (automatic),Yes,Yes,Yes,No,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|No|Credit card (automatic)|Yes|Yes|Yes|No|Yes|Male,55fe09c00e5f77003494a1dbb42fed10b84817b0fb9afa77d5b29e43b3f404a1
1128,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,No,Credit card (automatic),Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|No|Credit card (automatic)|Yes|Yes|Yes|Yes|No|Female,be8388b6c9ba12df2bf032f9dbbbbe2c613b89294353f09283d3fc4ba672e9d8
1129,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Female,c10e9d09942d338e6fd766e5bba9888e135624735c9dce3b8bdd2798919ebb6b
1130,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,No,Mailed check,Yes,Yes,No,No,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|No|Mailed check|Yes|Yes|No|No|Yes|Male,69364ad43fba251a09c1860b332c73ac7926957f2e18a4ace661208eff2839cd
1131,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|Yes|Credit card (automatic)|Yes|No|Yes|Yes|No|Female,e1775709c53f33250bc5b2624c3779f5582c857cf187f349b45c71181fb00dca
