,customerID,tenure,Churn,bucket
6713,4989-LIXVT,68,0,Beyond +1 month
2489,1032-MAELW,68,0,Beyond +1 month
5184,7570-WELNY,68,0,Beyond +1 month
3089,5680-LQOGP,68,0,Beyond +1 month
1773,2007-QVGAW,68,0,Beyond +1 month
5949,8756-RDDLT,68,0,Beyond +1 month
4067,9140-CZQZZ,68,0,Beyond +1 month
5422,3563-SVYLG,68,0,Beyond +1 month
104,3192-NQECA,68,1,Beyond +1 month
4069,9938-TKDGL,68,0,Beyond +1 month
2696,5472-CVMDX,68,0,Beyond +1 month
1586,3766-EJLFL,68,0,Beyond +1 month
4083,0324-BRPCJ,68,1,Beyond +1 month
5291,1334-PDUKM,68,0,Beyond +1 month
1576,0993-OSGPT,68,0,Beyond +1 month
2933,5220-AGAAX,68,0,Beyond +1 month
4246,5153-LXKDT,68,0,Beyond +1 month
2928,1930-QPBVZ,68,0,Beyond +1 month
6572,6258-PVZWJ,68,0,Beyond +1 month
3504,3678-MNGZX,68,0,Beyond +1 month
2917,2181-TIDSV,68,0,Beyond +1 month
7028,9281-CEDRU,68,0,Beyond +1 month
656,8100-PNJMH,68,0,Beyond +1 month
640,9574-BOSMD,68,0,Beyond +1 month
637,2077-DDHJK,68,0,Beyond +1 month
6589,3118-UHVVQ,68,0,Beyond +1 month
2883,7225-IILWY,68,0,Beyond +1 month
1506,8819-WFGGJ,68,0,Beyond +1 month
6355,1936-UAFEH,68,0,Beyond +1 month
2813,6484-LATFU,68,0,Beyond +1 month
4178,1209-VFFOC,68,0,Beyond +1 month
719,6952-OMNWB,68,0,Beyond +1 month
5531,2137-DQMEV,68,0,Beyond +1 month
6194,2868-LLSKM,68,0,Beyond +1 month
5239,2056-EVGZL,68,0,Beyond +1 month
3397,1642-HMARX,68,0,Beyond +1 month
4379,7691-XVTZH,68,0,Beyond +1 month
3963,3274-NSDWE,68,0,Beyond +1 month
5180,0361-HJRDX,68,0,Beyond +1 month
1758,5848-FHRFC,68,0,Beyond +1 month
3964,2632-IVXVF,68,0,Beyond +1 month
6873,6369-MCAKO,68,0,Beyond +1 month
1263,6818-WOBHJ,68,1,Beyond +1 month
3552,6999-CHVCF,68,0,Beyond +1 month
1714,8932-CZHRQ,68,0,Beyond +1 month
3033,5795-KTGUD,68,0,Beyond +1 month
1629,3533-UVMOM,68,0,Beyond +1 month
4344,2200-DSAAL,68,0,Beyond +1 month
5614,3301-VKTGC,68,0,Beyond +1 month
6090,9625-QNLUX,68,0,Beyond +1 month
5581,5271-YNWVR,68,1,Beyond +1 month
4754,2072-ZVJJX,68,0,Beyond +1 month
3415,1625-JAIIY,68,1,Beyond +1 month
6547,3908-MKIMJ,68,0,Beyond +1 month
1638,8883-ANODQ,68,0,Beyond +1 month
6332,4378-MYPGO,68,0,Beyond +1 month
2151,2560-WBWXF,68,0,Beyond +1 month
1659,3500-NSDOA,68,0,Beyond +1 month
5765,1265-XTECC,68,1,Beyond +1 month
4032,4098-NAUKP,68,0,Beyond +1 month
2100,6227-FBDXH,69,0,Beyond +1 month
2051,5346-BZCHP,69,0,Beyond +1 month
4772,5795-BKOYE,69,0,Beyond +1 month
3614,8039-EQPIM,69,0,Beyond +1 month
4684,6305-YLBMM,69,1,Beyond +1 month
6408,5748-RNCJT,69,1,Beyond +1 month
2210,7036-TYDEC,69,0,Beyond +1 month
4729,6522-OIQSX,69,0,Beyond +1 month
4623,8755-IWJHN,69,0,Beyond +1 month
3616,8707-RMEZH,69,0,Beyond +1 month
6148,8990-YOZLV,69,0,Beyond +1 month
2049,1170-SASML,69,0,Beyond +1 month
4316,8413-YNHNV,69,0,Beyond +1 month
5717,8169-SAEJD,69,0,Beyond +1 month
5821,9066-QRSDU,69,0,Beyond +1 month
1303,0042-RLHYP,69,0,Beyond +1 month
1619,5930-GBIWP,69,0,Beyond +1 month
1332,4656-CAURT,69,0,Beyond +1 month
6637,1122-YJBCS,69,0,Beyond +1 month
4247,5161-UBZXI,69,0,Beyond +1 month
1604,6265-SXWBU,69,0,Beyond +1 month
4227,5457-COLHT,69,0,Beyond +1 month
5740,8882-TLVRW,69,0,Beyond +1 month
1536,2882-WDTBA,69,0,Beyond +1 month
1534,7876-DNYAP,69,0,Beyond +1 month
4208,9955-QOPOY,69,0,Beyond +1 month
5752,7480-SPLEF,69,0,Beyond +1 month
4189,7103-ZGVNT,69,0,Beyond +1 month
5772,8645-KOMJQ,69,0,Beyond +1 month
3997,6023-GSSXW,69,0,Beyond +1 month
6765,5115-SQAAU,69,0,Beyond +1 month
1706,0727-BNRLG,69,0,Beyond +1 month
4345,4302-ZYFEL,69,0,Beyond +1 month
2045,7519-JTWQH,69,0,Beyond +1 month
6419,3865-ZYKAD,69,0,Beyond +1 month
4584,7524-VRLPL,69,0,Beyond +1 month
5915,9500-WBGRP,69,0,Beyond +1 month
1986,7710-JSYOA,69,0,Beyond +1 month
3705,9220-CXRSC,69,0,Beyond +1 month
1967,0565-IYCGT,69,1,Beyond +1 month
3707,9537-JALFH,69,0,Beyond +1 month
3714,7306-YDSOI,69,0,Beyond +1 month
5890,0383-CLDDA,69,0,Beyond +1 month
1908,8232-UTFOZ,69,0,Beyond +1 month
3813,6837-HAEVO,69,0,Beyond +1 month
1845,4115-UMJFQ,69,0,Beyond +1 month
1107,0971-QIFJK,69,0,Beyond +1 month
4395,5502-RLUYV,69,1,Beyond +1 month
6682,9589-ABEPT,69,0,Beyond +1 month
1213,6980-IMXXE,69,0,Beyond +1 month
1264,6244-BESBM,69,0,Beyond +1 month
1108,9397-TZSHA,69,0,Beyond +1 month
2189,4195-PNGZS,69,0,Beyond +1 month
2534,8565-HBFNN,69,0,Beyond +1 month
324,8626-PTQGE,69,0,Beyond +1 month
3120,3148-AOIQT,69,0,Beyond +1 month
6250,3705-RHRFR,69,0,Beyond +1 month
6255,4476-OSWTN,69,0,Beyond +1 month
2245,6050-FFXES,69,0,Beyond +1 month
3160,2253-KPMNB,69,0,Beyond +1 month
192,2984-RGEYA,69,0,Beyond +1 month
5484,4419-UJMUS,69,0,Beyond +1 month
402,0979-PHULV,69,1,Beyond +1 month
6913,8213-TAZPM,69,0,Beyond +1 month
3283,1085-LDWAM,69,0,Beyond +1 month
5002,0567-XRHCU,69,0,Beyond +1 month
3304,0136-IFMYD,69,0,Beyond +1 month
2370,6993-YGFJV,69,0,Beyond +1 month
2476,9135-MGVPY,69,0,Beyond +1 month
165,6345-FZOQH,69,0,Beyond +1 month
2997,1891-FZYSA,69,1,Beyond +1 month
6203,1090-PYKCI,69,0,Beyond +1 month
5349,5375-XLDOF,69,0,Beyond +1 month
15,3655-SNQYZ,69,0,Beyond +1 month
2757,0197-PNKNK,69,0,Beyond +1 month
5321,7718-UPSKJ,69,0,Beyond +1 month
2926,0106-UGRDO,69,0,Beyond +1 month
49,2954-PIBKO,69,0,Beyond +1 month
6117,3308-DGHKL,69,0,Beyond +1 month
5308,9110-HSGTV,69,0,Beyond +1 month
2684,5440-VHLUL,69,0,Beyond +1 month
5273,7673-BQGKU,69,0,Beyond +1 month
5268,2885-HIJDH,69,0,Beyond +1 month
6196,2988-QRAJY,69,0,Beyond +1 month
5264,9309-BZGNT,69,0,Beyond +1 month
6101,4627-MIHJH,69,0,Beyond +1 month
5258,8634-CILSZ,69,1,Beyond +1 month
504,5736-YEJAX,69,0,Beyond +1 month
538,8905-IAZPF,69,0,Beyond +1 month
1475,6048-UWKAL,69,0,Beyond +1 month
2287,5440-FLBQG,69,1,Beyond +1 month
3419,1063-DHQJF,69,0,Beyond +1 month
4852,7515-LODFU,69,0,Beyond +1 month
2298,6670-MFRPK,69,0,Beyond +1 month
4843,0902-XKXPN,69,0,Beyond +1 month
3450,0100-DUVFC,70,0,Beyond +1 month
3129,7080-TNUWP,70,0,Beyond +1 month
2540,7055-JCGNI,70,0,Beyond +1 month
3422,1837-YQUCE,70,0,Beyond +1 month
5948,1414-YADCW,70,0,Beyond +1 month
3117,9844-FELAJ,70,0,Beyond +1 month
4452,6695-AMZUF,70,0,Beyond +1 month
5727,8707-HOEDG,70,0,Beyond +1 month
1119,1459-QNFQT,70,0,Beyond +1 month
4044,2126-GSEGL,70,0,Beyond +1 month
1092,8590-YFFQO,70,0,Beyond +1 month
6945,6797-LNAQX,70,1,Beyond +1 month
3432,8174-TBVCF,70,0,Beyond +1 month
1155,6870-ZWMNX,70,0,Beyond +1 month
3862,5854-KSRBJ,70,0,Beyond +1 month
5654,1576-PFZIW,70,0,Beyond +1 month
5420,7929-SKFGK,70,0,Beyond +1 month
6720,9530-GRMJG,70,0,Beyond +1 month
4512,0707-HOVVN,70,0,Beyond +1 month
1599,5816-JMLGY,70,0,Beyond +1 month
3133,3181-VTHOE,70,0,Beyond +1 month
5279,0394-YONDK,70,0,Beyond +1 month
347,8966-SNIZF,70,0,Beyond +1 month
4076,1325-USMEC,70,0,Beyond +1 month
5710,6297-NOOPG,70,0,Beyond +1 month
6566,3795-CAWEX,70,0,Beyond +1 month
2535,2000-DHJUY,70,0,Beyond +1 month
4429,3486-HOOGQ,70,0,Beyond +1 month
3409,4806-DXQCE,70,0,Beyond +1 month
669,0214-JHPFW,70,0,Beyond +1 month
6367,0848-SOMKO,70,0,Beyond +1 month
6528,4957-SREEC,70,0,Beyond +1 month
152,1679-JRFBR,70,0,Beyond +1 month
2636,0907-HQNTS,70,0,Beyond +1 month
3993,9769-TSBZE,70,0,Beyond +1 month
5245,5902-WBLSE,70,0,Beyond +1 month
3517,0748-RDGGM,70,1,Beyond +1 month
6218,8821-KVZKQ,70,0,Beyond +1 month
6537,1444-VVSGW,70,1,Beyond +1 month
5441,3512-IZIKN,70,1,Beyond +1 month
3992,2987-BJXIK,70,0,Beyond +1 month
1233,1299-AURJA,70,0,Beyond +1 month
5819,3396-DKDEL,70,0,Beyond +1 month
5697,1984-FCOWB,70,1,Beyond +1 month
2653,9481-WHGWY,70,0,Beyond +1 month
6978,6439-PKTRR,70,0,Beyond +1 month
5200,6050-IJRHS,70,0,Beyond +1 month
4256,8207-VVMYB,70,0,Beyond +1 month
2215,4312-GVYNH,70,0,Beyond +1 month
1169,1282-IHQAC,70,0,Beyond +1 month
5254,4393-GEADV,70,0,Beyond +1 month
4398,4915-BFSXL,70,0,Beyond +1 month
6063,0613-WUXUM,70,0,Beyond +1 month
1921,6732-VAILE,70,0,Beyond +1 month
3935,8285-ABVLB,70,0,Beyond +1 month
1306,0201-OAMXR,70,1,Beyond +1 month
3951,5915-ANOEI,70,0,Beyond +1 month
5841,7136-RVDTZ,70,1,Beyond +1 month
3508,2368-GAKKQ,70,0,Beyond +1 month
6228,8597-CTXVJ,70,0,Beyond +1 month
1295,6248-TKCQV,70,0,Beyond +1 month
6503,7781-EWARA,70,0,Beyond +1 month
2264,7176-WRTNX,70,0,Beyond +1 month
1690,5740-YHGTW,70,0,Beyond +1 month
5579,2225-ZRGSG,70,1,Beyond +1 month
4110,5208-FVQKB,70,0,Beyond +1 month
1422,3870-SPZSI,70,0,Beyond +1 month
6910,0530-IJVDB,70,0,Beyond +1 month
4919,8242-PDSGJ,70,0,Beyond +1 month
465,2996-XAUVF,70,0,Beyond +1 month
6805,4323-OHFOW,70,0,Beyond +1 month
2859,6963-EZQEE,70,0,Beyond +1 month
5548,4589-IUAJB,70,0,Beyond +1 month
6799,8071-SBTRN,70,0,Beyond +1 month
5508,6010-DDPPW,70,0,Beyond +1 month
3547,1568-BEKZM,70,0,Beyond +1 month
497,0505-SPOOW,70,0,Beyond +1 month
800,5671-RQRLP,70,0,Beyond +1 month
502,3957-HHLMR,70,0,Beyond +1 month
2164,5453-YBTWV,70,0,Beyond +1 month
5511,6586-MYGKD,70,0,Beyond +1 month
4196,6963-KQYQB,70,0,Beyond +1 month
4661,9415-ZNBSX,70,0,Beyond +1 month
832,3487-EARAT,70,0,Beyond +1 month
2879,4550-VBOFE,70,1,Beyond +1 month
2079,5804-HYIEZ,70,0,Beyond +1 month
531,1403-GYAFU,70,0,Beyond +1 month
751,9477-LGWQI,70,0,Beyond +1 month
3453,0326-VDYXE,70,0,Beyond +1 month
819,4178-EGMON,70,0,Beyond +1 month
2228,3597-YASZG,70,0,Beyond +1 month
811,4853-RULSV,70,1,Beyond +1 month
2009,7639-OPLNG,70,0,Beyond +1 month
3606,2623-DRYAM,70,0,Beyond +1 month
5314,2535-PBCGC,70,0,Beyond +1 month
2502,9067-YGSCA,70,0,Beyond +1 month
1947,5504-WSIUR,70,0,Beyond +1 month
6328,4701-LKOZD,70,0,Beyond +1 month
3480,6060-QBMGV,70,0,Beyond +1 month
5555,8750-QWZAJ,70,0,Beyond +1 month
6038,1555-DJEQW,70,1,Beyond +1 month
5572,4654-ULTTN,70,0,Beyond +1 month
6278,7208-PSIHR,70,0,Beyond +1 month
5904,9402-CXWPL,70,0,Beyond +1 month
4582,6122-LJADA,70,0,Beyond +1 month
2461,7706-YLMQA,70,0,Beyond +1 month
1379,0562-KBDVM,70,0,Beyond +1 month
416,4686-GEFRM,70,0,Beyond +1 month
6577,6953-PBDIN,70,0,Beyond +1 month
6436,7560-QJAVJ,70,0,Beyond +1 month
737,2521-NPUZR,70,0,Beyond +1 month
6749,8469-SNFFH,70,0,Beyond +1 month
6390,6994-FGRHH,70,0,Beyond +1 month
5363,3810-PJUHR,70,0,Beyond +1 month
41,9489-DEDVP,70,0,Beyond +1 month
5575,1492-KGETH,70,0,Beyond +1 month
3651,2900-PHPLN,70,0,Beyond +1 month
3220,8205-VSLRB,70,0,Beyond +1 month
4688,2988-GBIVW,70,0,Beyond +1 month
144,1131-QQZEB,71,0,Beyond +1 month
1426,8752-GHJFU,71,0,Beyond +1 month
6992,0218-QNVAS,71,0,Beyond +1 month
4231,7998-WNZEM,71,0,Beyond +1 month
4194,2961-VNFKL,71,0,Beyond +1 month
5406,9715-WZCLW,71,0,Beyond +1 month
5285,9479-HYNYL,71,0,Beyond +1 month
96,9803-FTJCG,71,0,Beyond +1 month
129,2639-UGMAZ,71,0,Beyond +1 month
5537,8029-XYPWT,71,0,Beyond +1 month
4224,7602-DBTOU,71,0,Beyond +1 month
30,3841-NFECX,71,0,Beyond +1 month
6614,4086-WITJG,71,0,Beyond +1 month
5344,6283-GITPX,71,0,Beyond +1 month
1408,5678-VFNEQ,71,0,Beyond +1 month
1323,4565-NLZBV,71,0,Beyond +1 month
5733,4817-KEQSP,71,0,Beyond +1 month
6859,3508-CFVZL,71,0,Beyond +1 month
17,9959-WOFKT,71,0,Beyond +1 month
5252,2615-YVMYX,71,0,Beyond +1 month
6647,8722-PRFDV,71,0,Beyond +1 month
5290,0774-RMNUW,71,0,Beyond +1 month
4732,1052-QJIBV,71,0,Beyond +1 month
4320,5324-KTGCG,71,0,Beyond +1 month
4562,5322-TEUJK,71,0,Beyond +1 month
4768,3996-ZNWYK,71,0,Beyond +1 month
975,2834-JRTUA,71,1,Beyond +1 month
4565,1866-DIOQZ,71,0,Beyond +1 month
968,3429-IFLEM,71,0,Beyond +1 month
956,3261-CQXOL,71,0,Beyond +1 month
368,9571-EDEBV,71,0,Beyond +1 month
4766,1043-UXOVO,71,0,Beyond +1 month
5022,2599-CIPQE,71,0,Beyond +1 month
5014,3528-HFRIQ,71,0,Beyond +1 month
4580,0825-CPPQH,71,0,Beyond +1 month
909,0835-JKADZ,71,0,Beyond +1 month
567,5781-RFZRP,71,0,Beyond +1 month
6735,6365-HITVU,71,0,Beyond +1 month
896,8975-SKGRX,71,0,Beyond +1 month
4987,5846-ABOBJ,71,0,Beyond +1 month
4972,1987-AUELQ,71,0,Beyond +1 month
6763,7471-MQPOS,71,0,Beyond +1 month
501,4513-CXYIX,71,0,Beyond +1 month
4637,9470-YFUYI,71,0,Beyond +1 month
4943,4973-MGTON,71,0,Beyond +1 month
5517,7472-EQOAV,71,0,Beyond +1 month
807,2798-NYLMZ,71,0,Beyond +1 month
6882,8065-QBYTO,71,0,Beyond +1 month
4920,0264-CNITK,71,0,Beyond +1 month
565,5846-NEQVZ,71,0,Beyond +1 month
780,5676-CFLYY,71,0,Beyond +1 month
4907,7161-DFHUF,71,0,Beyond +1 month
4583,2400-XIWIO,71,0,Beyond +1 month
6934,6257-DTAYD,71,0,Beyond +1 month
1011,6614-YOLAC,71,0,Beyond +1 month
5068,6892-BOGQE,71,0,Beyond +1 month
4331,5743-KHMNA,71,0,Beyond +1 month
4337,2674-MLXMN,71,0,Beyond +1 month
4783,8760-ZRHKE,71,0,Beyond +1 month
5702,5287-QWLKY,71,1,Beyond +1 month
202,3363-DTIVD,71,0,Beyond +1 month
4374,2718-YSKCS,71,0,Beyond +1 month
5451,1696-HXOWK,71,0,Beyond +1 month
221,4443-EMBNA,71,0,Beyond +1 month
5138,4119-ZYPZY,71,0,Beyond +1 month
1187,8089-UZWLX,71,0,Beyond +1 month
5132,3850-OKINF,71,0,Beyond +1 month
269,7014-ZZXAW,71,0,Beyond +1 month
5470,6726-NNFWD,71,0,Beyond +1 month
1164,4782-OSFXZ,71,0,Beyond +1 month
296,6556-DBKZF,71,0,Beyond +1 month
316,3973-SKMLN,71,0,Beyond +1 month
4409,5227-JSCFE,71,0,Beyond +1 month
1137,0831-JNISG,71,0,Beyond +1 month
4864,9475-NNDGC,71,0,Beyond +1 month
1112,2176-LVPNX,71,0,Beyond +1 month
5113,9258-CNWAC,71,0,Beyond +1 month
716,0114-IGABW,71,0,Beyond +1 month
1093,8659-IOOPU,71,0,Beyond +1 month
589,0795-LAFGP,71,0,Beyond +1 month
341,6885-PKOAM,71,0,Beyond +1 month
1034,8146-QQKZH,71,0,Beyond +1 month
4533,5360-LJCNJ,71,0,Beyond +1 month
5096,0363-SVHYR,71,0,Beyond +1 month
1016,7649-SIJJF,71,0,Beyond +1 month
1276,7005-CYUIL,71,0,Beyond +1 month
6695,6253-GNHWH,71,0,Beyond +1 month
5769,3407-JMJQQ,71,0,Beyond +1 month
5373,4043-MKDTV,71,0,Beyond +1 month
3920,6339-TBELP,71,0,Beyond +1 month
3075,5569-IDSEY,71,0,Beyond +1 month
2372,0730-BGQGF,71,0,Beyond +1 month
6303,6308-CQRBU,71,0,Beyond +1 month
3051,5117-ZSMHQ,71,0,Beyond +1 month
1769,3144-KMTWZ,71,0,Beyond +1 month
6306,0186-CAERR,71,0,Beyond +1 month
1767,3669-WHAFY,71,0,Beyond +1 month
2050,4872-JCVCA,71,0,Beyond +1 month
6309,2169-RRLFW,71,0,Beyond +1 month
6003,3779-OSWCF,71,0,Beyond +1 month
2595,1265-BCFEO,71,0,Beyond +1 month
3348,2172-EJXVF,71,0,Beyond +1 month
3040,7317-GGVPB,71,1,Beyond +1 month
3375,3642-BYHDO,71,0,Beyond +1 month
2597,5945-AZYHT,71,0,Beyond +1 month
3982,9365-CSLBQ,71,0,Beyond +1 month
2346,0020-INWCK,71,0,Beyond +1 month
3625,1591-XWLGB,71,0,Beyond +1 month
1711,9964-WBQDJ,71,0,Beyond +1 month
1698,1298-PHBTI,71,0,Beyond +1 month
2621,8766-PAFNE,71,0,Beyond +1 month
6093,7110-BDTWG,71,0,Beyond +1 month
2572,9153-BTBVV,71,0,Beyond +1 month
2318,6463-HHXJR,71,0,Beyond +1 month
1794,5377-NDTOU,71,0,Beyond +1 month
1810,5149-QYTTU,71,0,Beyond +1 month
5896,1635-NZATJ,71,0,Beyond +1 month
2454,5406-KGRMX,71,0,Beyond +1 month
5897,0562-HKHML,71,0,Beyond +1 month
3683,7688-AWMDX,71,0,Beyond +1 month
3665,1545-JFUML,71,0,Beyond +1 month
2507,9668-PUGNU,71,0,Beyond +1 month
3184,5197-LQXXH,71,0,Beyond +1 month
6290,2530-ENDWQ,71,1,Beyond +1 month
2403,0310-SUCIN,71,0,Beyond +1 month
3650,5699-BNCAS,71,0,Beyond +1 month
3649,0174-QRVVY,71,0,Beyond +1 month
2394,8231-BSWXX,71,0,Beyond +1 month
2531,3612-YVGSJ,71,0,Beyond +1 month
1860,3279-DYZQM,71,0,Beyond +1 month
2389,6161-ERDGD,71,0,Beyond +1 month
3878,2223-GDSHL,71,0,Beyond +1 month
1843,3173-WSSUE,71,0,Beyond +1 month
3881,2176-OSJUV,71,0,Beyond +1 month
2026,0308-GIQJT,71,0,Beyond +1 month
2040,7398-HPYZQ,71,0,Beyond +1 month
2561,3230-JCNZS,71,0,Beyond +1 month
5859,2194-IIQOF,71,0,Beyond +1 month
3096,3911-RSNHI,71,0,Beyond +1 month
2375,0013-SMEOE,71,0,Beyond +1 month
6398,3259-FDWOY,71,1,Beyond +1 month
2060,5248-KWLAR,71,0,Beyond +1 month
2983,4674-HGNUA,71,0,Beyond +1 month
2302,7579-KKLOE,71,0,Beyond +1 month
2697,6461-SZMCV,71,0,Beyond +1 month
3546,8200-LGKSR,71,0,Beyond +1 month
3440,3508-VLHCZ,71,0,Beyond +1 month
2180,7375-WMVMT,71,0,Beyond +1 month
2187,8879-XUAHX,71,0,Beyond +1 month
3538,9028-LIHRP,71,0,Beyond +1 month
6582,9558-IHEZX,71,0,Beyond +1 month
2899,6164-HAQTX,71,0,Beyond +1 month
4147,3836-FZSDJ,71,0,Beyond +1 month
2190,5003-XZWWO,71,0,Beyond +1 month
1510,7898-PDWQE,71,0,Beyond +1 month
4149,6559-ILWKJ,71,1,Beyond +1 month
1484,2277-BKJKN,71,0,Beyond +1 month
2788,2790-XUYMV,71,0,Beyond +1 month
6595,5702-KVQRD,71,0,Beyond +1 month
2221,8619-IJNDK,71,0,Beyond +1 month
6135,3726-TBHQT,71,0,Beyond +1 month
2218,5494-WOZRZ,71,0,Beyond +1 month
3548,0670-ANMUU,71,0,Beyond +1 month
5804,1555-HAPSU,71,0,Beyond +1 month
2935,9435-JMLSX,71,0,Beyond +1 month
1945,8229-BUJHX,71,0,Beyond +1 month
2308,3324-OIRTO,71,0,Beyond +1 month
6099,7711-GQBZC,71,0,Beyond +1 month
2115,8984-HPEMB,71,0,Beyond +1 month
2680,6997-UVGOX,71,0,Beyond +1 month
2220,2234-EOFPT,72,0,Beyond +1 month
4906,8639-NHQEI,72,0,Beyond +1 month
3295,4900-MSOMT,72,0,Beyond +1 month
628,2469-DTSGX,72,0,Beyond +1 month
540,6859-QNXIQ,72,0,Beyond +1 month
464,1480-BKXGA,72,0,Beyond +1 month
3378,5766-FTRTS,72,0,Beyond +1 month
2326,2266-SJNAT,72,0,Beyond +1 month
4993,5360-XGYAZ,72,0,Beyond +1 month
6880,6976-BWGLQ,72,0,Beyond +1 month
632,1775-KWJKQ,72,0,Beyond +1 month
3466,9430-NKQLY,72,0,Beyond +1 month
6358,1027-LKKQQ,72,0,Beyond +1 month
550,3580-HYCSP,72,0,Beyond +1 month
5527,5985-BEHZK,72,0,Beyond +1 month
3382,6285-FTQBF,72,0,Beyond +1 month
4914,0562-FGDCR,72,0,Beyond +1 month
2310,4967-WPNCF,72,0,Beyond +1 month
3266,0464-WJTKO,72,0,Beyond +1 month
4911,8565-WUXZU,72,0,Beyond +1 month
6915,1304-SEGFY,72,0,Beyond +1 month
437,4376-KFVRS,72,0,Beyond +1 month
6917,2904-GGUAZ,72,0,Beyond +1 month
431,7781-HVGMK,72,0,Beyond +1 month
5018,6928-ONTRW,72,0,Beyond +1 month
449,1090-ESELR,72,0,Beyond +1 month
551,1352-HNSAW,72,0,Beyond +1 month
588,0742-LAFQK,72,0,Beyond +1 month
4985,4827-DPADN,72,0,Beyond +1 month
2349,9548-ZMVTX,72,0,Beyond +1 month
526,8606-CIQUL,72,0,Beyond +1 month
4934,2272-WUSPA,72,0,Beyond +1 month
590,0619-OLYUR,72,0,Beyond +1 month
4885,5304-EFJLP,72,0,Beyond +1 month
4872,8125-QPFJD,72,0,Beyond +1 month
2293,9339-FIIJL,72,0,Beyond +1 month
605,4723-BEGSG,72,0,Beyond +1 month
2368,6650-BWFRT,72,0,Beyond +1 month
608,8207-DMRVL,72,0,Beyond +1 month
3345,1335-HQMKX,72,0,Beyond +1 month
5995,2193-SFWQW,72,0,Beyond +1 month
2289,4056-QHXHZ,72,0,Beyond +1 month
3421,6719-FGEDO,72,0,Beyond +1 month
2279,5334-AFQJB,72,0,Beyond +1 month
2267,9239-GZHZE,72,0,Beyond +1 month
3439,0917-EZOLA,72,1,Beyond +1 month
2254,7322-OCWHC,72,0,Beyond +1 month
2314,8197-BFWVU,72,0,Beyond +1 month
2253,0336-PIKEI,72,0,Beyond +1 month
3247,8853-TZDGH,72,0,Beyond +1 month
2240,3398-GCPMU,72,0,Beyond +1 month
487,3649-JPUGY,72,0,Beyond +1 month
485,7971-HLVXI,72,0,Beyond +1 month
483,5168-MQQCA,72,0,Beyond +1 month
467,5968-XQIVE,72,0,Beyond +1 month
4824,3339-EAQNV,72,0,Beyond +1 month
4975,4822-LPTYJ,72,0,Beyond +1 month
2338,4277-BWBML,72,0,Beyond +1 month
4822,2664-XJZNO,72,0,Beyond +1 month
5477,2725-TTRIQ,72,0,Beyond +1 month
2450,7602-MVRMB,72,0,Beyond +1 month
2689,8628-MFKAX,72,0,Beyond +1 month
6189,4718-WXBGI,72,0,Beyond +1 month
106,6728-DKUCO,72,0,Beyond +1 month
7007,2274-XUATA,72,0,Beyond +1 month
109,2848-YXSMW,72,0,Beyond +1 month
2685,5781-BKHOP,72,0,Beyond +1 month
127,6734-PSBAW,72,0,Beyond +1 month
2972,9443-JUBUO,72,0,Beyond +1 month
2667,8454-AATJP,72,0,Beyond +1 month
2980,5598-IKHQQ,72,0,Beyond +1 month
5429,9488-FVZCC,72,0,Beyond +1 month
140,3146-MSEGF,72,0,Beyond +1 month
6097,9114-DPSIA,72,0,Beyond +1 month
2988,6295-OSINB,72,0,Beyond +1 month
5249,5115-GZDEL,72,0,Beyond +1 month
6092,4024-CSNBY,72,0,Beyond +1 month
2615,9297-EONCV,72,0,Beyond +1 month
167,5997-OPVFA,72,0,Beyond +1 month
3023,0238-WHBIQ,72,0,Beyond +1 month
5225,5376-PCKNB,72,0,Beyond +1 month
2603,0164-APGRB,72,0,Beyond +1 month
2693,3976-HXHCE,72,0,Beyond +1 month
193,9680-NIAUV,72,0,Beyond +1 month
5419,7173-TETGO,72,0,Beyond +1 month
5281,7399-QHBJS,72,0,Beyond +1 month
6154,8901-UPRHR,72,0,Beyond +1 month
7039,2234-XADUH,72,0,Beyond +1 month
7037,2569-WGERO,72,0,Beyond +1 month
2787,9838-BFCQT,72,0,Beyond +1 month
5347,9788-HNGUT,72,0,Beyond +1 month
2884,5248-RPYWW,72,0,Beyond +1 month
28,5248-YGIJN,72,0,Beyond +1 month
35,6234-RAAPL,72,0,Beyond +1 month
2901,7765-LWVVH,72,0,Beyond +1 month
2915,0301-FIDRB,72,0,Beyond +1 month
2920,9453-PATOS,72,0,Beyond +1 month
6118,9924-JPRMC,72,0,Beyond +1 month
5319,9866-OCCKE,72,0,Beyond +1 month
6115,3831-YCPUO,72,0,Beyond +1 month
2717,0244-LGNFY,72,0,Beyond +1 month
7022,7203-OYKCT,72,0,Beyond +1 month
59,5954-BDFSG,72,0,Beyond +1 month
6182,2925-VDZHY,72,0,Beyond +1 month
62,0526-SXDJP,72,0,Beyond +1 month
2705,4231-LZUYM,72,0,Beyond +1 month
2941,6176-YJWAS,72,0,Beyond +1 month
94,9848-JQJTX,72,0,Beyond +1 month
2443,9802-CAQUT,72,0,Beyond +1 month
2601,7730-CLDSV,72,0,Beyond +1 month
5212,3511-BFTJW,72,0,Beyond +1 month
2559,8263-QMNTJ,72,0,Beyond +1 month
2541,0739-UUAJR,72,0,Beyond +1 month
2537,8670-ERCJH,72,0,Beyond +1 month
3131,8336-TAVKX,72,0,Beyond +1 month
5102,9070-BCKQP,72,0,Beyond +1 month
5558,0675-NCDYU,72,0,Beyond +1 month
