,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Period
6067,ef3b2444-6e47-11ec-ac64-acde48001122,Male,Yes,No,No,2,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,52.155672933102764,89.42502040067781,6,M12
3802,ed208636-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.9777075328865,263.2379005342516,7,M12
6187,eb820a02-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),46.195303434162135,462.2309145157512,6,M12
6457,ed51c1a6-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,4,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,18.435612060786873,245.1855624597809,2,M12
259,ef43dfa8-6e47-11ec-ac64-acde48001122,Female,No,No,No,2,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),29.576855924077165,129.3087267199868,4,M12
1813,f02ef060-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,1,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,39.58556671814108,39.58556671814108,3,M12
1287,ef247258-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),69.42504515172126,175.31564962222785,7,M12
4220,ec3e1e86-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,5,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,115.93016874460605,440.1708447391635,8,M12
4706,eb53f1da-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,6,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,66.85499351608922,504.83733205016887,4,M12
4404,ed32e498-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,41.806696141545416,174.03352484124719,2,M12
5209,e8ce971c-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,9,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,109.3542707608706,733.4035685409796,5,M12
2048,f01c1f58-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.374743289845796,36.374743289845796,6,M12
422,ed0ffe42-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.33974056187323,302.5196463901169,1,M12
6207,ee4bc3fe-6e47-11ec-ac64-acde48001122,Male,No,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.50670994862959,213.58743240806285,3,M12
174,eb6ba0d2-6e47-11ec-ac64-acde48001122,Male,No,No,No,6,No,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.68129496262013,446.87541900869866,7,M12
4648,e989e896-6e47-11ec-ac64-acde48001122,Male,No,No,No,8,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,84.93803224024012,486.62720846582476,5,M12
6512,ee6624d8-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,3,Yes,No,No,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,88.54609140377654,305.30343847530366,6,M12
701,ec1c8276-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,5,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,72.29606833546978,261.6384508554712,4,M12
3191,effb6894-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.41535858162153,81.41535858162153,4,M12
1689,f025f06e-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,No,1,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,56.73147656457584,56.73147656457584,8,M12
3362,ed1070d4-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,Yes,4,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),92.22650026291154,278.2289225860558,6,M12
4792,eefafcde-6e47-11ec-ac64-acde48001122,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.484678273619274,87.99670411687354,3,M12
692,ef2e28b6-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,64.61780523044993,92.43937778901682,4,M12
6171,ee3335be-6e47-11ec-ac64-acde48001122,Female,No,No,No,3,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.42470673247682,252.80258359358356,4,M12
4711,ed197fd0-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,4,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.22556497979429,365.1367106326295,6,M12
1840,f029eb2e-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,No,Mailed check,63.76388270290371,63.76388270290371,4,M12
1821,f02e725c-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,41.23683931740298,41.23683931740298,3,M12
2265,f04400c2-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,No,No,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,78.46296390962367,78.46296390962367,7,M12
1077,eb55f82c-6e47-11ec-ac64-acde48001122,Male,Yes,No,Yes,6,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.37585752233446,366.1648181620292,1,M12
625,e967e750-6e47-11ec-ac64-acde48001122,Male,No,No,No,8,Yes,No,DSL,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,63.8736853205935,629.324124335259,2,M12
6219,eefeaf00-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,2,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,48.15869720855019,118.76174135027753,3,M12
3705,e731c6fe-6e47-11ec-ac64-acde48001122,Male,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),113.00137039087372,812.0463198554831,4,M12
6239,ed312ca2-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,No,No,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,38.422616956660406,268.61355800775493,5,M12
413,e8abf220-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,Yes,9,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,32.683329787742124,621.1511043268207,4,M12
2400,f03b644e-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,Yes,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),25.64846305223631,25.64846305223631,3,M12
5157,ed2a59fe-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,4,Yes,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,76.03266128895848,337.0827243135317,6,M12
5071,ee586cc6-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,3,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),25.376661152507065,195.8841219336902,4,M12
4308,ed52cbaa-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),64.73855746232002,360.0621378803743,2,M12
3472,ecfcfedc-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,29.9058621624824,333.3814163275735,2,M12
5381,ee480174-6e47-11ec-ac64-acde48001122,Male,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,67.75710126878087,256.7925861983525,7,M12
145,ee6ae216-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,3,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),44.97267425267741,141.53362231433408,4,M12
3200,effae7ac-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,30.967151020127467,30.967151020127467,4,M12
4443,ea875aa8-6e47-11ec-ac64-acde48001122,Male,No,No,No,7,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Electronic check,19.314097866263587,485.88981372479014,4,M12
3858,ef35055a-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,71.5511259583835,148.44093827721443,7,M12
730,ea6f4954-6e47-11ec-ac64-acde48001122,Male,No,No,No,7,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25.72408683119026,498.22250351263955,4,M12
4132,ec532cae-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,5,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),107.34135287634331,458.39530055749003,3,M12
618,e8b3ac54-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,9,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Electronic check,32.56659712624872,533.8231994236698,6,M12
2476,f039c06c-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,86.48377146963203,86.48377146963203,5,M12
3550,ef44c684-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,28.641072133638282,123.5044979722897,1,M12
4221,ef31324a-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,2,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,60.40943052626299,87.36928274269523,4,M12
563,ef209138-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,2,Yes,Yes,No,Yes,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),69.05074866397165,122.15730678099138,7,M12
2957,f00d8e5c-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),93.79243172854993,93.79243172854993,3,M12
5190,eaa14968-6e47-11ec-ac64-acde48001122,Male,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),84.3598934863388,529.1576180318083,3,M12
1811,f02f0000-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),31.840624199610264,31.840624199610264,2,M12
3142,effea6c6-6e47-11ec-ac64-acde48001122,Female,No,No,No,1,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,50.170079915260075,50.170079915260075,5,M12
446,eb1f75c2-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,65.18443561375764,552.2624780520449,7,M12
5671,ef2f6ce4-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,2,Yes,Yes,No,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),52.21662893794692,119.70798350184023,3,M12
5493,2212-LYASK,Male,No,Yes,Yes,39,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),30.012771890131745,1840.869523001716,3,M12
3506,ed49dd24-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,85.88499020092141,323.0360188240668,4,M12
1537,e9a2ade0-6e47-11ec-ac64-acde48001122,Female,No,No,No,8,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),89.71027708647118,677.7457196351397,3,M12
3840,ea64ea54-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,7,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,64.1420583145289,550.215787704017,5,M12
2082,f01d37b2-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,1,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),44.91400808922437,44.91400808922437,4,M12
678,ed03091c-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,4,No,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,96.21681173887902,357.24626556187906,4,M12
2523,eff0b908-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,1,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.27708720802853,118.27708720802853,1,M12
775,eb784aee-6e47-11ec-ac64-acde48001122,Male,No,No,No,6,No,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),29.525549070097327,405.1292069474723,3,M12
6146,ef2959b2-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,26.421413013254416,128.29254028446653,4,M12
3725,ef1a9436-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,118.53520577791589,193.76641800962216,4,M12
6609,ef4bbf2a-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,2,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Credit card (automatic),34.27575555105332,88.97434608481737,4,M12
3829,e957b434-6e47-11ec-ac64-acde48001122,Female,No,No,No,8,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,78.27772998070327,390.68882533887506,4,M12
1450,eefab530-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,2,Yes,No,No,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),93.28301122292096,119.81951581472171,3,M12
2533,eff373fa-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,1,Yes,Yes,No,No internet service,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),82.73766442549393,82.73766442549393,4,M12
2542,eff233c8-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,1,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.58004701285143,62.58004701285143,4,M12
901,ef3019d2-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),89.28169902426082,120.5251398848471,5,M12
168,eb5b31b6-6e47-11ec-ac64-acde48001122,Male,No,No,No,6,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),46.11905826984733,365.73401866446,3,M12
3062,f0138154-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),42.31376842170302,42.31376842170302,2,M12
5357,ef2d693a-6e47-11ec-ac64-acde48001122,Male,No,No,No,2,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,67.17358546960463,157.0295194602695,4,M12
5691,eaa02d8a-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.24326135730846,437.4614434793193,4,M12
6655,ec14324c-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,5,Yes,No,No,Yes,No,Yes,No,No internet service,No,One year,Yes,Electronic check,29.704509823181382,336.0721507778678,3,M12
1800,f02f0fa0-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),102.88682931729618,102.88682931729618,2,M12
1024,ec37863e-6e47-11ec-ac64-acde48001122,Male,No,No,No,5,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,45.241838089102956,189.11769535138143,5,M12
805,ed392218-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.479209613675735,276.1731210931172,2,M12
2987,f008773c-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,1,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,73.31699415153194,73.31699415153194,5,M12
3499,e98e5b24-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,8,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,108.0826848823651,674.5736538006271,4,M12
2133,f0427f5e-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,1,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),33.824858365914366,33.824858365914366,3,M12
5575,eb27b8e0-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,6,Yes,No,No,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.10661630586208,405.9237841993483,6,M12
67,ef394692-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,2,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.14696459233737,122.53751327381183,7,M12
3438,ee45678e-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,3,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,21.059586651624443,185.39591031382733,3,M12
3133,efff3776-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,No,1,Yes,No,No,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,30.529199479897535,30.529199479897535,7,M12
6165,ee64cdfe-6e47-11ec-ac64-acde48001122,Male,No,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.46995329469908,175.57116170899712,5,M12
1115,ef580d52-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,2,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.29098316561223,152.2908541949688,4,M12
3399,ed4d5134-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),19.701577428981018,198.36324132516742,6,M12
5340,ea8fc09e-6e47-11ec-ac64-acde48001122,Male,No,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.7700483178564,463.8107792120096,4,M12
5644,e989c8ac-6e47-11ec-ac64-acde48001122,Male,No,No,No,8,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.5078934100573,616.457953923852,1,M12
5037,ee1ad5aa-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,34.440012923025634,130.390562583679,2,M12
4771,e982a5f4-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,No,8,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.4134645102215,584.9168545691595,3,M12
516,ec46683e-6e47-11ec-ac64-acde48001122,Male,No,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),112.30923168047941,322.9344951189024,4,M12
65,ef0e9c76-6e47-11ec-ac64-acde48001122,Female,No,No,No,2,No,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,59.864698258314256,84.92545890945885,6,M12
384,ed4086d4-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,4,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,90.23906532362585,299.60602813728883,5,M12
4001,ef3ae0b0-6e47-11ec-ac64-acde48001122,Female,No,No,No,2,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.549028966567136,95.41284601009967,5,M12
6622,e7a80ecc-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,34.41538584952947,560.5558512847149,3,M12
5321,ee54d052-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,61.32133714264104,260.87327274581287,2,M12
5283,ee4e13ca-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,3,Yes,No,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),86.6354508823435,233.37464263409805,5,M12
5054,e7078894-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,11,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),53.56988902088834,713.6967671517991,6,M12
2135,f0425f92-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.1043519433802,88.1043519433802,6,M12
1082,ec0c5b62-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,5,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),76.68221089897108,345.9037003557803,2,M12
