,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_bins,monthly_charges_bins
4955,5884-GCYMI,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,1,"(-0.073, 7.2]","(68.5, 78.55]"
4956,3217-FZDMN,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,"(7.2, 14.4]","(88.6, 98.65]"
4957,4486-EFAEB,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
4958,0060-FUALY,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,"(57.6, 64.8]","(88.6, 98.65]"
4959,7853-GVUDZ,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4960,7480-QNVZJ,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(43.2, 50.4]","(88.6, 98.65]"
4961,6954-OOYZZ,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,"(14.4, 21.6]","(38.35, 48.4]"
4962,7088-FBAWU,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,0,"(14.4, 21.6]","(68.5, 78.55]"
4963,8313-AFGBW,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,0,"(43.2, 50.4]","(68.5, 78.55]"
4964,3943-KDREE,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),1,"(21.6, 28.8]","(68.5, 78.55]"
4965,9239-ZBZZV,Female,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
4966,3097-IDVPU,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,"(14.4, 21.6]","(48.4, 58.45]"
4967,4398-HSCJH,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,1,"(-0.073, 7.2]","(58.45, 68.5]"
4968,2197-OMWGI,Female,Yes,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(48.4, 58.45]"
4969,2303-PJYHN,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4970,9795-VOWON,Male,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4971,1237-WIYYZ,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
4972,1987-AUELQ,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4973,7852-LECYP,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0,"(7.2, 14.4]","(88.6, 98.65]"
4974,4430-UZIPO,Male,No,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,1,"(-0.073, 7.2]","(28.3, 38.35]"
4975,4822-LPTYJ,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
4976,8165-CBKXO,Male,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
4977,6527-PZFPV,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
4978,4855-SNKMY,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
4979,9593-CVZKR,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
4980,8595-SIZNC,Female,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
4981,8008-HAWED,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(48.4, 58.45]"
4982,7124-UGSUR,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1,"(57.6, 64.8]","(98.65, 108.7]"
4983,1862-SKORY,Female,Yes,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,1,"(36.0, 43.2]","(38.35, 48.4]"
4984,5236-XMZJY,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0,"(36.0, 43.2]","(58.45, 68.5]"
4985,4827-DPADN,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
4986,2694-CIUMO,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0,"(7.2, 14.4]","(78.55, 88.6]"
4987,5846-ABOBJ,Male,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4988,1439-LCGVL,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
4989,0909-SDHNU,Female,No,No,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(28.3, 38.35]"
4990,4647-XXZAM,Female,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,0,"(-0.073, 7.2]","(38.35, 48.4]"
4991,1502-XFCVR,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,"(57.6, 64.8]","(98.65, 108.7]"
4992,7740-KKCXF,Male,No,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0,"(50.4, 57.6]","(28.3, 38.35]"
4993,5360-XGYAZ,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(58.45, 68.5]"
4994,9692-TUSXH,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,1,"(14.4, 21.6]","(88.6, 98.65]"
4995,7912-SYRQT,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),1,"(-0.073, 7.2]","(68.5, 78.55]"
4996,3557-HTYWR,Female,No,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,0,"(43.2, 50.4]","(68.5, 78.55]"
4997,4816-JBHOV,Male,Yes,No,No,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
4998,8920-NAVAY,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,"(57.6, 64.8]","(108.7, 118.75]"
4999,1699-TLDLZ,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
5000,5600-PDUJF,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),0,"(-0.073, 7.2]","(48.4, 58.45]"
5001,8292-TYSPY,Male,No,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1,"(14.4, 21.6]","(48.4, 58.45]"
5002,0567-XRHCU,Female,No,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(38.35, 48.4]"
5003,1867-BDVFH,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,1,"(7.2, 14.4]","(68.5, 78.55]"
5004,2067-QYTCF,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(57.6, 64.8]","(108.7, 118.75]"
5005,2359-QWQUL,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1,"(36.0, 43.2]","(98.65, 108.7]"
5006,9103-TCIHJ,Female,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(14.4, 21.6]","(48.4, 58.45]"
5007,7407-SUJIZ,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
5008,9150-KPBJQ,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
5009,0052-DCKON,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
5010,3654-ARMGP,Female,No,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,"(57.6, 64.8]","(88.6, 98.65]"
5011,9699-UBQFS,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,"(36.0, 43.2]","(88.6, 98.65]"
5012,9367-TCUYN,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
5013,1261-FWTTE,Male,Yes,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0,"(21.6, 28.8]","(28.3, 38.35]"
5014,3528-HFRIQ,Male,Yes,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
5015,0708-SJDIS,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,0,"(28.8, 36.0]","(58.45, 68.5]"
5016,4140-WJAWW,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
5017,2073-QBVBI,Female,No,Yes,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,0,"(36.0, 43.2]","(28.3, 38.35]"
5018,6928-ONTRW,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
5019,3320-VEOYC,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,0,"(7.2, 14.4]","(88.6, 98.65]"
5020,5231-FIQPA,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,"(36.0, 43.2]","(18.148999999999997, 28.3]"
5021,6617-WLBQC,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),0,"(21.6, 28.8]","(78.55, 88.6]"
5022,2599-CIPQE,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
5023,6653-CBBOM,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
5024,8774-GSBUN,Male,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
5025,7326-RIGQZ,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
5026,1401-FTHFQ,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
5027,3247-ZVOUO,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1,"(7.2, 14.4]","(78.55, 88.6]"
5028,0254-FNMCI,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(108.7, 118.75]"
5029,1848-LBZHY,Female,No,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),0,"(-0.073, 7.2]","(48.4, 58.45]"
5030,6101-IMRMM,Male,No,No,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,1,"(-0.073, 7.2]","(88.6, 98.65]"
5031,8118-TJAFG,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(7.2, 14.4]","(98.65, 108.7]"
5032,5429-LWCMV,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,0,"(7.2, 14.4]","(88.6, 98.65]"
5033,7298-IZWLY,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
5034,9758-MFWGD,Female,Yes,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),0,"(43.2, 50.4]","(28.3, 38.35]"
5035,3955-JBZZM,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,0,"(14.4, 21.6]","(78.55, 88.6]"
5036,1268-ASBGA,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1,"(14.4, 21.6]","(78.55, 88.6]"
5037,8943-URTMR,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(78.55, 88.6]"
5038,4815-TUMEQ,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
5039,4713-LZDRV,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,1,"(-0.073, 7.2]","(78.55, 88.6]"
5040,9909-IDLEK,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,0,"(14.4, 21.6]","(88.6, 98.65]"
5041,4092-OFQZS,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
5042,1561-BWHIN,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
5043,4325-NFSKC,Male,Yes,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,"(14.4, 21.6]","(88.6, 98.65]"
5044,9927-DSWDF,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(21.6, 28.8]","(98.65, 108.7]"
5045,9500-LTVBP,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),0,"(28.8, 36.0]","(78.55, 88.6]"
5046,7252-NTGSS,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,0,"(-0.073, 7.2]","(38.35, 48.4]"
5047,8149-AIQCG,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,"(36.0, 43.2]","(68.5, 78.55]"
5048,1360-JYXKQ,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0,"(50.4, 57.6]","(98.65, 108.7]"
5049,2955-PSXOE,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),1,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
5050,7762-URZQH,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1,"(64.8, 72.0]","(98.65, 108.7]"
5051,0899-WZRSD,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0,"(50.4, 57.6]","(98.65, 108.7]"
5052,3255-GRXMG,Male,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,"(14.4, 21.6]","(38.35, 48.4]"
5053,4828-FAZPK,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0,"(14.4, 21.6]","(78.55, 88.6]"
5054,6094-ZIVKX,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
5055,6925-BAYGL,Female,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
5056,3262-EIDHV,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
5057,7354-OIJLX,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(7.2, 14.4]","(68.5, 78.55]"
5058,1376-HHBDV,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,0,"(28.8, 36.0]","(48.4, 58.45]"
5059,6907-NZZIJ,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(28.8, 36.0]","(98.65, 108.7]"
5060,6133-OZILE,Female,No,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0,"(14.4, 21.6]","(28.3, 38.35]"
5061,4135-FRWKJ,Female,Yes,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,0,"(50.4, 57.6]","(68.5, 78.55]"
5062,2911-UREFD,Female,No,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1,"(36.0, 43.2]","(48.4, 58.45]"
5063,3744-ZRRDZ,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(14.4, 21.6]","(78.55, 88.6]"
5064,5673-TIYIB,Male,No,No,No,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(38.35, 48.4]"
5065,6551-ZCOTS,Male,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(18.148999999999997, 28.3]"
5066,7191-ADRGF,Male,No,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(43.2, 50.4]","(48.4, 58.45]"
5067,5018-LXQQG,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0,"(28.8, 36.0]","(58.45, 68.5]"
5068,6892-BOGQE,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
5069,1602-IJQQE,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
5070,4628-WQCQQ,Male,No,No,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,1,"(28.8, 36.0]","(78.55, 88.6]"
5071,1746-TGTWV,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),0,"(-0.073, 7.2]","(68.5, 78.55]"
5072,5995-SNNEW,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(21.6, 28.8]","(98.65, 108.7]"
5073,8050-WYBND,Female,No,No,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0,"(21.6, 28.8]","(48.4, 58.45]"
5074,2821-WARNZ,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
5075,4879-GZLFH,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(36.0, 43.2]","(88.6, 98.65]"
5076,1644-IRKSF,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,"(28.8, 36.0]","(88.6, 98.65]"
5077,8314-HTWVE,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
5078,9402-ROUMJ,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
5079,2507-QZPQS,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,0,"(14.4, 21.6]","(88.6, 98.65]"
5080,7159-NOKYQ,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(88.6, 98.65]"
5081,5707-ZMDJP,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,0,"(50.4, 57.6]","(68.5, 78.55]"
5082,8779-YIQQA,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
5083,7136-IHZJA,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,0,"(36.0, 43.2]","(68.5, 78.55]"
5084,8966-OIQHG,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
5085,7074-STDCN,Male,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,0,"(36.0, 43.2]","(38.35, 48.4]"
5086,3705-PSNGL,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1,"(43.2, 50.4]","(18.148999999999997, 28.3]"
5087,8739-QOTTN,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
5088,1399-OUPJN,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
5089,0277-BKSQP,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,"(7.2, 14.4]","(48.4, 58.45]"
5090,6502-HCJTI,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(88.6, 98.65]"
5091,2606-RMDHZ,Male,No,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(28.3, 38.35]"
5092,5774-XZTQC,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
5093,2676-SSLTO,Male,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0,"(43.2, 50.4]","(58.45, 68.5]"
